review_id,product_id,user_id,rating,review_text,helpful_votes,verified_purchase,review_date
R0000346,P00324,U000846,2,Disappointed with the build quality.,235,False,2021-04-20
R0000347,P00178,U000766,4,"Works great, delivery was slightly delayed.",217,True,2025-01-07
R0000348,P00162,U001004,5,Best purchase I've made in years.,126,True,2023-03-25
R0000349,P00397,U000564,4,"High quality, just as expected.",41,False,2019-07-04
R0000350,P00010,U001284,5,Absolutely love this product! Highly recommend.,196,True,2019-02-03
R0000351,P00357,U001846,4,"Works great, delivery was slightly delayed.",140,True,2020-01-20
R0000352,P00105,U000811,5,"Fantastic product, exactly as described.",61,True,2022-08-15
R0000353,P00105,U000177,4,"High quality, just as expected.",164,True,2023-11-18
R0000354,P00155,U000572,4,"High quality, just as expected.",145,False,2019-07-07
R0000355,P00492,U000799,5,Best purchase I've made in years.,217,True,2022-03-22
R0000356,P00406,U000838,4,"Works great, delivery was slightly delayed.",227,False,2024-11-28
R0000357,P00459,U001959,5,Absolutely love this product! Highly recommend.,130,True,2021-08-24
R0000358,P00053,U000312,3,"It's okay, expected a bit more.",124,True,2021-03-28
R0000359,P00366,U001580,4,Very happy with the purchase overall.,177,True,2019-05-27
R0000360,P00112,U001883,4,"Works great, delivery was slightly delayed.",198,True,2022-01-25
R0000361,P00089,U000437,4,"Good value for money, will recommend.",100,True,2022-07-14
R0000362,P00317,U000772,4,"Works great, delivery was slightly delayed.",167,True,2024-10-29
R0000363,P00307,U001348,2,Disappointed with the build quality.,217,True,2023-01-05
R0000364,P00126,U000666,5,"Fantastic product, exactly as described.",100,True,2021-07-11
R0000365,P00300,U000611,4,"Really good product, minor packaging issue.",119,False,2020-12-12
R0000366,P00314,U000792,4,"Works great, delivery was slightly delayed.",115,True,2021-04-24
R0000367,P00035,U001364,4,"Works great, delivery was slightly delayed.",93,True,2022-11-19
R0000368,P00029,U001335,5,Exceeded all my expectations. Would buy again.,189,True,2020-11-22
R0000369,P00483,U000902,5,Exceeded all my expectations. Would buy again.,36,False,2023-01-24
R0000370,P00126,U000667,4,"Really good product, minor packaging issue.",162,True,2024-05-13
R0000371,P00374,U000138,5,Best purchase I've made in years.,43,True,2024-12-14
R0000372,P00241,U001520,3,"It's okay, expected a bit more.",53,False,2019-06-20
R0000373,P00244,U000527,2,Disappointed with the build quality.,154,False,2019-03-28
R0000374,P00259,U000512,5,Absolutely love this product! Highly recommend.,171,True,2022-08-17
R0000375,P00056,U001481,3,Average quality. Does the job.,238,True,2024-08-21
R0000376,P00219,U000227,1,Complete waste of money. Arrived broken.,40,True,2023-07-02
R0000377,P00032,U000785,4,"High quality, just as expected.",193,False,2020-10-18
R0000378,P00357,U001737,4,"Works great, delivery was slightly delayed.",93,True,2020-12-16
R0000379,P00102,U000087,4,Very happy with the purchase overall.,165,False,2024-12-23
R0000380,P00358,U001104,5,Absolutely love this product! Highly recommend.,110,False,2024-12-13
R0000381,P00151,U001707,4,"Works great, delivery was slightly delayed.",0,True,2022-09-02
R0000382,P00165,U000123,5,Best purchase I've made in years.,158,True,2023-03-08
R0000383,P00358,U000927,5,Absolutely love this product! Highly recommend.,84,False,2023-10-17
R0000384,P00342,U001548,4,Very happy with the purchase overall.,159,False,2024-11-23
R0000385,P00396,U001301,1,Returning immediately. Not as advertised.,110,True,2022-04-07
R0000386,P00223,U000716,1,Very disappointing. Does not match description.,35,True,2024-11-13
R0000387,P00100,U000760,5,Exceeded all my expectations. Would buy again.,152,True,2022-05-06
R0000388,P00015,U000951,3,"It's okay, expected a bit more.",89,True,2020-02-16
R0000389,P00126,U000004,5,Best purchase I've made in years.,57,True,2019-08-15
R0000390,P00304,U000652,4,"Really good product, minor packaging issue.",98,True,2019-11-26
R0000391,P00143,U000295,3,Neither great nor terrible. Fair price.,199,True,2023-09-07
R0000392,P00032,U000787,4,"High quality, just as expected.",144,False,2020-09-05
R0000393,P00368,U000703,3,Neither great nor terrible. Fair price.,229,True,2019-03-14
R0000394,P00037,U000322,4,"Works great, delivery was slightly delayed.",143,True,2023-05-26
R0000395,P00139,U000433,5,Exceeded all my expectations. Would buy again.,220,True,2024-01-16
R0000396,P00050,U001453,5,Exceeded all my expectations. Would buy again.,43,True,2021-08-20
R0000397,P00171,U001833,5,Absolutely love this product! Highly recommend.,237,True,2020-10-10
R0000398,P00439,U001403,4,"High quality, just as expected.",222,True,2022-01-19
R0000399,P00097,U000258,4,"Really good product, minor packaging issue.",99,True,2019-08-09
R0000400,P00132,U000985,4,"High quality, just as expected.",7,True,2023-09-03
R0000401,P00390,U001436,4,Very happy with the purchase overall.,232,True,2023-07-02
R0000402,P00090,U001423,5,Exceeded all my expectations. Would buy again.,168,True,2019-10-27
R0000403,P00308,U001913,4,"Works great, delivery was slightly delayed.",211,False,2022-10-28
R0000404,P00093,U000707,5,Best purchase I've made in years.,77,True,2022-05-10
R0000405,P00323,U001410,5,Absolutely love this product! Highly recommend.,14,True,2019-12-26
R0000406,P00129,U001971,2,Customer service was unhelpful.,167,True,2024-10-29
R0000407,P00404,U001080,4,Very happy with the purchase overall.,172,True,2019-10-19
R0000408,P00438,U000781,5,Best purchase I've made in years.,248,True,2023-08-22
R0000409,P00269,U000056,1,Worst product I've ever bought.,97,True,2019-07-21
R0000410,P00112,U001287,5,Best purchase I've made in years.,135,False,2020-12-15
R0000411,P00464,U001983,4,"Works great, delivery was slightly delayed.",168,False,2021-09-11
R0000412,P00366,U000419,4,"Works great, delivery was slightly delayed.",88,False,2024-12-04
R0000413,P00411,U000304,2,Disappointed with the build quality.,65,True,2022-02-11
R0000414,P00087,U001309,5,Best purchase I've made in years.,84,True,2024-01-30
R0000415,P00468,U001175,5,Exceeded all my expectations. Would buy again.,210,False,2019-03-20
R0000416,P00224,U001926,5,Exceeded all my expectations. Would buy again.,225,True,2020-05-21
R0000417,P00384,U001926,5,"Fantastic product, exactly as described.",161,True,2020-02-09
R0000418,P00454,U001550,5,"Fantastic product, exactly as described.",68,True,2019-12-18
R0000419,P00095,U001133,5,"Fantastic product, exactly as described.",154,False,2020-08-15
R0000420,P00265,U001381,4,"High quality, just as expected.",14,True,2019-12-20
R0000421,P00389,U000645,5,Best purchase I've made in years.,165,True,2023-10-10
R0000422,P00089,U001493,5,Exceeded all my expectations. Would buy again.,146,True,2020-04-19
R0000423,P00221,U000557,5,Perfect quality and fast shipping.,105,True,2024-07-08
R0000424,P00150,U000182,5,Best purchase I've made in years.,203,False,2019-12-19
R0000425,P00429,U001145,5,Absolutely love this product! Highly recommend.,240,True,2021-04-09
R0000426,P00225,U000132,4,"Good value for money, will recommend.",175,True,2021-12-02
R0000427,P00341,U001007,5,Perfect quality and fast shipping.,46,True,2025-02-12
R0000428,P00064,U000264,4,"Really good product, minor packaging issue.",190,True,2023-08-19
R0000429,P00325,U001933,2,Customer service was unhelpful.,62,True,2022-10-30
R0000430,P00195,U000434,4,"Works great, delivery was slightly delayed.",122,False,2024-05-06
R0000431,P00006,U001664,4,"Good value for money, will recommend.",165,True,2020-09-18
R0000432,P00332,U001017,1,Very disappointing. Does not match description.,10,True,2019-03-30
R0000433,P00487,U000909,5,Best purchase I've made in years.,87,True,2022-06-09
R0000434,P00016,U001930,5,Best purchase I've made in years.,32,True,2019-08-30
R0000435,P00433,U001041,5,"Fantastic product, exactly as described.",203,True,2023-10-05
R0000436,P00047,U001251,3,Neither great nor terrible. Fair price.,51,True,2022-09-07
R0000437,P00282,U001498,4,"Really good product, minor packaging issue.",36,False,2023-02-01
R0000438,P00214,U001435,3,"Works fine, instructions could be clearer.",179,True,2024-02-23
R0000439,P00252,U001176,3,Decent product but nothing spectacular.,92,True,2024-08-27
R0000440,P00054,U000554,1,"Terrible quality, stopped working in a week.",28,True,2020-05-08
R0000441,P00118,U001602,2,Would not buy this again.,194,True,2021-07-06
R0000442,P00253,U001465,5,Absolutely love this product! Highly recommend.,72,False,2019-10-19
R0000443,P00483,U000378,1,Worst product I've ever bought.,245,True,2022-10-08
R0000444,P00336,U000188,3,Average quality. Does the job.,236,False,2024-08-25
R0000445,P00010,U001675,4,"High quality, just as expected.",116,True,2019-04-14
R0000446,P00108,U000863,5,"Fantastic product, exactly as described.",89,True,2020-03-12
R0000447,P00302,U000213,4,"High quality, just as expected.",72,True,2023-06-23
R0000448,P00491,U000379,4,Very happy with the purchase overall.,39,True,2024-02-10
R0000449,P00247,U000313,2,Had issues with the product on arrival.,92,True,2019-12-05
R0000450,P00131,U001145,5,Absolutely love this product! Highly recommend.,212,False,2019-10-21
R0000451,P00049,U001880,2,Had issues with the product on arrival.,60,True,2022-09-27
R0000452,P00100,U000846,5,Absolutely love this product! Highly recommend.,33,True,2021-10-27
R0000453,P00346,U000475,4,"Good value for money, will recommend.",240,True,2019-09-13
R0000454,P00029,U001163,5,"Fantastic product, exactly as described.",99,False,2024-02-26
R0000455,P00150,U001319,5,Perfect quality and fast shipping.,218,True,2023-11-17
R0000456,P00447,U000617,4,"High quality, just as expected.",2,True,2020-04-28
R0000457,P00124,U001801,5,Absolutely love this product! Highly recommend.,108,False,2022-10-08
R0000458,P00043,U001053,5,Best purchase I've made in years.,164,False,2019-09-05
R0000459,P00366,U000981,5,Perfect quality and fast shipping.,177,True,2019-06-07
R0000460,P00435,U000741,4,"Really good product, minor packaging issue.",212,True,2020-01-05
R0000461,P00296,U001279,5,Absolutely love this product! Highly recommend.,220,False,2022-01-07
R0000462,P00405,U000669,3,"It's okay, expected a bit more.",191,False,2020-12-09
R0000463,P00322,U001656,5,Absolutely love this product! Highly recommend.,158,True,2019-12-19
R0000464,P00328,U000725,5,Perfect quality and fast shipping.,218,True,2019-01-09
R0000465,P00004,U001821,4,"Good value for money, will recommend.",155,True,2019-09-02
R0000466,P00146,U001293,5,Perfect quality and fast shipping.,163,False,2019-04-28
R0000467,P00403,U000712,3,Neither great nor terrible. Fair price.,1,True,2019-06-10
R0000468,P00164,U000239,4,"Really good product, minor packaging issue.",245,True,2023-06-17
R0000469,P00218,U000687,3,"Works fine, instructions could be clearer.",192,False,2020-03-29
R0000470,P00150,U000498,3,"It's okay, expected a bit more.",110,True,2022-08-08
R0000471,P00190,U001964,5,Absolutely love this product! Highly recommend.,72,True,2022-10-21
R0000472,P00153,U001490,4,"Works great, delivery was slightly delayed.",177,True,2021-01-29
R0000473,P00043,U000665,3,Average quality. Does the job.,172,True,2021-05-21
R0000474,P00369,U000929,4,"Really good product, minor packaging issue.",36,True,2024-08-12
R0000475,P00113,U001117,4,"Really good product, minor packaging issue.",136,True,2023-02-24
R0000476,P00456,U000013,4,"Really good product, minor packaging issue.",235,True,2023-08-29
R0000477,P00060,U001425,4,"Really good product, minor packaging issue.",209,True,2022-02-24
R0000478,P00385,U001449,4,"Works great, delivery was slightly delayed.",72,True,2019-09-21
R0000479,P00188,U001035,4,"Really good product, minor packaging issue.",180,True,2024-05-09
R0000480,P00184,U000955,4,Very happy with the purchase overall.,180,True,2023-04-17
R0000481,P00327,U000080,1,Worst product I've ever bought.,249,True,2023-09-27
R0000482,P00189,U000863,5,"Fantastic product, exactly as described.",7,True,2024-06-11
R0000483,P00478,U001320,5,"Fantastic product, exactly as described.",180,False,2022-01-26
R0000484,P00167,U001315,5,Exceeded all my expectations. Would buy again.,132,True,2021-11-24
R0000485,P00475,U000778,5,Exceeded all my expectations. Would buy again.,104,False,2022-07-18
R0000486,P00027,U001263,5,"Fantastic product, exactly as described.",167,False,2019-04-14
R0000487,P00439,U001627,4,Very happy with the purchase overall.,214,True,2022-02-20
R0000488,P00467,U000282,5,Exceeded all my expectations. Would buy again.,217,False,2019-10-20
R0000489,P00208,U001397,2,Disappointed with the build quality.,49,True,2022-02-22
R0000490,P00015,U000550,3,"It's okay, expected a bit more.",82,True,2024-08-30
R0000491,P00452,U001824,4,Very happy with the purchase overall.,116,True,2023-02-15
R0000492,P00060,U000590,4,"Good value for money, will recommend.",44,True,2024-04-13
R0000493,P00234,U000218,5,"Fantastic product, exactly as described.",1,True,2020-03-27
R0000494,P00411,U000915,4,"Good value for money, will recommend.",80,True,2022-06-15
R0000495,P00417,U000198,4,"High quality, just as expected.",20,True,2021-02-08
R0000496,P00138,U001887,5,Exceeded all my expectations. Would buy again.,137,True,2020-08-20
R0000497,P00150,U001307,5,Exceeded all my expectations. Would buy again.,85,True,2022-04-25
R0000498,P00167,U001255,5,"Fantastic product, exactly as described.",133,True,2022-09-05
R0000499,P00284,U001491,4,"Good value for money, will recommend.",170,True,2019-01-16
R0000500,P00481,U001459,5,Best purchase I've made in years.,28,True,2022-06-30
R0000501,P00197,U000299,3,Average quality. Does the job.,249,True,2021-12-14
R0000502,P00493,U000819,2,Disappointed with the build quality.,67,True,2019-02-11
R0000503,P00324,U001924,3,Decent product but nothing spectacular.,151,True,2024-08-11
R0000504,P00036,U001432,4,"Really good product, minor packaging issue.",162,False,2024-10-05
R0000505,P00353,U000456,5,Absolutely love this product! Highly recommend.,12,True,2021-01-05
R0000506,P00055,U001229,4,"Really good product, minor packaging issue.",225,True,2022-01-24
R0000507,P00189,U000166,3,"Works fine, instructions could be clearer.",53,False,2020-03-12
R0000508,P00314,U000924,4,"Works great, delivery was slightly delayed.",89,True,2023-11-25
R0000509,P00174,U000971,4,"Works great, delivery was slightly delayed.",50,True,2023-04-23
R0000510,P00449,U000557,4,"Works great, delivery was slightly delayed.",9,False,2020-11-23
R0000511,P00410,U001186,4,"Works great, delivery was slightly delayed.",233,True,2023-10-17
R0000512,P00174,U001243,5,Exceeded all my expectations. Would buy again.,38,True,2022-07-31
R0000513,P00483,U000484,4,"Really good product, minor packaging issue.",212,True,2023-10-25
R0000514,P00051,U000846,5,Absolutely love this product! Highly recommend.,50,True,2019-06-25
R0000515,P00068,U001376,5,Best purchase I've made in years.,247,True,2023-02-28
